Id,body,Score
65096079,"switch (sort) {
    case 'color':
    case 'type':
        newShirtArray = shirts.sort(/* ... */);
        break;

    case 'size':
        newShirtArray = shirts.sort(/* ... */);
        break;
}

case 'color':
case 'type':
    newShirtArray = shirts.sort((s1, s2) => {
        if (s1[sort] > s2[sort]) {
            return 1;
        } else if (s1[sort] < s2[sort]) {
            return -1;
        } else {
           return 0;
        }
    });
",2
65096038,"const minInterval = 5000;       // 5 seconds (for example)
let lastResult = null;          // Last result provided
let nextAvailable = Date.now(); // When the next can be provided
function onceEvery() {
    const now = Date.now();
    if (now < nextAvailable) {
        return lastResult;
    }
    lastResult = /*...calculate result...*/;
    nextAvailable = now + minInterval;
    return lastResult;
}

const minInterval = 5000;       // 5 seconds (for example)
let lastResult = null;          // Last result provided
let nextAvailable = Date.now(); // When the next can be provided
function onceEvery() {
    const now = Date.now();
    if (now < nextAvailable) {
        console.log(Date.now(), ""Too soon, returning last value:"", lastResult);
        return lastResult;
    }
    lastResult = (lastResult || 0) + 1;
    nextAvailable = now + minInterval;
    console.log(Date.now(), ""Calculated new value:"", lastResult);
    return lastResult;
}

// Call it every second or so
setInterval(onceEvery, 1000);",2
65143295,"const [data, setData] = useState('');

const storeData = async (value) => {
  try {
    setData(value);
    await AsyncStorage.setItem('locatie', value);
  } catch (e) {
    console.log(e);
  }
};

const getInfo = async () => {
  const res = await AsyncStorage.getItem('locatie');
  setData(res);
};

useEffect(() => {
  getInfo();
}, []);
",2
65104222,"import asyncio as aio

async main():
    ev = aio.Event()

    def cb(ackdata):
       print(1)
       print(2)
       ev.set()

    await socketio.emit(""eventname"",data,callback=cb)
    await ev.wait()
    print(3)
",2
65141051,"const fetch = require('node-fetch');
var FormData = require('form-data');
let fs = require('fs');
let file = fs.createReadStream('C:/Users/marco/Pictures/programming/Cattura.png');
var formData = new FormData();
formData.append('file', file );
formData.append('email', 'test@test.com' );

// @ts-ignore
fetch('https://srv-store6.gofile.io/uploadFile', {
    method: 'POST',
    body: formData
})
.then(function(res) {
    return res.json();
}).then(function(json) {
    console.log(json);
});
",2
65129619,"var countDate = new Date(""Jan 01, 2021 00:00:00"").getTime();

function newYear() {
  var now = new Date().getTime();
  gap = countDate - now;

  var second = 1000;
  var minute = second * 60;
  var hour = minute * 60;
  var day = hour * 24;

  var d = Math.floor(gap / day);
  var h = Math.floor((gap % day) / hour);
  var m = Math.floor((gap % hour) / minute);
  var s = Math.floor((gap % minute) / second);

  var dayDivs = document.querySelectorAll("".day"");
  var hourDivs = document.querySelectorAll("".hour"");
  var minuteDivs = document.querySelectorAll("".minute"");
  var secondDivs = document.querySelectorAll("".second"");

  for (let i = 0; i < dayDivs.length; i++) {
    dayDivs[i].innerText = d;
    hourDivs[i].innerText = h;
    minuteDivs[i].innerText = m;
    secondDivs[i].innerText = s;
  }
}

setInterval(function() {
  newYear();
}, 1000);
.countdown {
  display: flex;
  justify-content: center;
}

.countdown .separator {
  font-weight: 400;
}

.countdown div {
  position: relative;
  width: 100px;
  height: 100px;
  line-height: 100px;
  text-align: center;
  color: #45deb0;
  margin: 0 -15px;
  font-size: 3em;
  font-weight: 500;
}

.countdown div:before {
  content: attr(data-time);
  position: absolute;
  bottom: -10px;
  left: 0;
  width: 100%;
  height: 35px;
  color: #45deb0;
  font-size: 0.35em;
  line-height: 35px;
  font-weight: 300;
}
<div class=""countdown"">
  <div class=""day"" data-time=""Dagen"">na</div>
  <div class=""separator""><span>:</span></div>
  <div class=""hour"" data-time=""Uren"">na</div>
  <div class=""separator""><span>:</span></div>
  <div class=""minute"" data-time=""Uren"">na</div>
  <div class=""separator""><span>:</span></div>
  <div class=""second"" data-time=""Seconden"">na</div>
</div>


<p>How can I make the second countdown widget(the one in bottom) work with same codes?</p>

<div class=""countdown"">
  <div class=""day"" data-time=""Day"">na</div>
  <div class=""separator""><span>:</span></div>
  <div class=""hour"" data-time=""Hour"">na</div>
  <div class=""separator""><span>:</span></div>
  <div class=""minute"" data-time=""Minute"">na</div>
  <div class=""separator""><span>:</span></div>
  <div class=""second"" data-time=""Second"">na</div>
</div>",3
65116557,"function CurrentExample() {
    return (
        <form onSubmit={(event) => {event.preventDefault(); console.log(""form submit"")}}>
            <input type=""text""/>

            <button onClick={() => console.log(""button click"")}>Click</button>
        </form>
    )
}

const root = document.querySelector(""#root"");
ReactDOM.render(<CurrentExample/>, root);
function FixedExample() {
    return (
        <form onSubmit={(event) => {event.preventDefault(); console.log(""form submit"")}}>
            <input type=""text""/>

            <button type=""button"" onClick={() => console.log(""button click"")}>Click</button>
        </form>
    )
}

const root = document.querySelector(""#root"");
ReactDOM.render(<FixedExample/>, root);",3
65097693,"const transform = (fn) => (obj) =>
  Array.isArray (obj)
    ? obj .map (transform (fn))
  : Object (obj) === obj
    ? Object .fromEntries (Object .entries (obj) 
        .map (([k, v]) => [k, transform (fn) (v)])
      )
  : fn (obj)

const hashObj = transform ((n) => sha256 (String (n)))

const meow = {big: 20, baz: {foo: {cat: 3, bar: 5, qux: [1, 2, 3]}}};
               // added to demonstrate arrays --------^

console .log (hashObj (meow))",3
65122779,"class Complex {
    constructor(real, imaginary) {
        this.real = real;
        this.imaginary = imaginary;
    }
    toString() {
        return this.real + "" + "" + this.imaginary + ""*i"";
    }
}

const z = new Complex(1, 1);
console.log(String(z));",3
65136018,".eqi-container {
  border: 10px solid black;
  display: flex;
  justify-content: space-between;
}

.eqi-container div {
  width: 50px;
  height: 50px;
  background: white;
  border: 10px solid red;
}
.eqi-container div.red {
  background:red;
}",3
65086435,"const people = [
  {
    name: ""Jim"",
    color: ""blue"",
    gender: ""male""
  },
  {
    name: ""Susan"",
    color: ""green"",
    gender: ""female""
  },
  {
    name: ""Sam"",
    color: ""blue"",
    gender: ""male""
  },
  {
    name: ""Eddie"",
    color: ""green"",
    gender: ""male""
  },
  {
    name: ""Eva"",
    color: ""blue"",
    gender: ""female""
  }
];



const deepNest = (arr, [first, ...rest]) => {
  let output = {};
  if (first) {
    let options = [...arr.reduce((set, val) => set.add(val[first]), new Set())].sort(); // Get the options (Set() is a built in thing to remove duplicates), and the sort them alphabetically
    for (let option of options) {
      let val = arr.filter((val) => val[first] === option); // Get the values that have the same value for the option for the query
      output[option] = deepNest(val, rest); // Recursion
    }
  } else {
    output = arr;
  }
  return output;
}

display(deepNest(people, [""gender"", ""color""]), [""gender"", ""color""]);
display(deepNest(people, [""color"", ""gender""]), [""color"", ""gender""]);
display(deepNest(people, [""color"", ""name"", ""gender""]), [""color"", ""name"", ""gender""]);

// My own custom display function, since console.log() makes it look wack
function display(json, query) {
  const div = document.createElement(""div"");
  const h2 = document.createElement(""h2"");
  h2.innerText = `[""${query.join(""\"", \"""")}""]`;
  const pre = document.createElement(""pre"");
  pre.innerText = JSON.stringify(json, null, 2);
  
  div.appendChild(h2);
  div.appendChild(pre);
  
  document.querySelector(""body"").appendChild(div);
}
html,
body {
  background: whitesmoke;
}

pre {
  color: black;
  background: white;
  border: 2px solid black;
  border-radius: 1rem;
  padding: 1rem;
}",3
65143411,"const resolveIcon = (a) => {
    if (a[6] === 3) {
        return a[11];
    }
    return a[12];
}

var marker = L.marker(new L.LatLng(a[9], a[8]), {
   title: title,
   icon: resolveIcon(a),
});
",3
65160917,"const input = [
  'ecl:hzl byr:1926 iyr:2010,pid:221225902 cid:61 hgt:186cm eyr:2021 hcl:#7d3b0c',
  'hcl:#efcc98 hgt:178 pid:433543520,eyr:2020 byr:1926,ecl:blu cid:92,iyr:2010',
  'iyr:2018,eyr:2026,byr:1946 ecl:brn,hcl:#b6652a hgt:158cm,pid:822320101'
]

const output = input.map((string) => {  // for each string in array
  const pairs = string.split(/[\ ,]/);  // split by space or comma
  const object = {};                    // create an object
  for (pair of pairs) {                 // for each pair in string
    const parts = pair.split("":"");      // split by colon
    if (parts.length == 2) {            // if you get 2 parts after splitting
      object[parts[0]] = parts[1];      // use the first part as a key and the second as a value
    }
  }
  return object;
});

console.log(output);",3
65087068,"<!DOCTYPE html>
<html>
<head>
    <script src=""https://ajax.googleapis.com/ajax/libs/jquery/1.9.1/jquery.min.js""></script>
    <link rel=""stylesheet"" href=""https://maxcdn.bootstrapcdn.com/bootstrap/4.5.2/css/bootstrap.min.css"">
    <script src=""https://cdnjs.cloudflare.com/ajax/libs/popper.js/1.16.0/umd/popper.min.js""></script>
    <script src=""https://maxcdn.bootstrapcdn.com/bootstrap/4.5.2/js/bootstrap.min.js""></script>
    <script src=""https://unpkg.com/libphonenumber-js@^1.7.6/bundle/libphonenumber-min.js""></script>
</head>

<body>
    <label for=""inputContactNumber"">Contact Number</label>
        <div class=""input-group mb-3"">
            <div class=""input-group-prepend"">

        
            <select class=""select-country"" class=""btn contact-btn dropdown-toggle"">
            </select>
        </div>
        <input class=""input-phone phone-format"" class=""form-control phone-format"" type=""text"" name=""contactNo"" placeholder=""Enter contact number"" required//>
    </div>


<script type=""text/javascript"">

    const countries = libphonenumber.getCountries();
    const optionList = countries.map( country => `<option>${country}</option>` );
    $("".select-country"").html( optionList );

    $("".phone-format"").keyup(function () {
        const val_old = $(this).val();
        const newString = new libphonenumber.AsYouType($("".select-country"").val()).input(val_old);
        $(this).focus().val(newString);
    });
</script>


</body>
</html>",3
65103667,"<html>

<head>
    <title>
        Change Css
    </title>
    <script lang=""javascript"">
        function colorChanger() {
            var len = document.getElementById(""string"").value.length;
            if (len < 50) {
                swapStyleSheet(""first_50.css"");
            } else if (len > 50 && len < 100) {
                swapStyleSheet(""second_100.css"");
            }
        }

        function swapStyleSheet(strName) {
            document.getElementById(""cssChanger"").href = strName;
        }
    </script>
    <link href=""first_50.css"" id=""cssChanger"" />
</head>

<body>
    <input type=""text"" id=""string"" value=""""></input>
    <input type=""button"" id='style1' value=""Change Css"" onclick=""javascritpt:colorChanger();"">
</body>

</html> ````
",3
65156238,"    const tableLayer = new Konva.Layer();
    
    const scale = 1.0; // position scale factor
    
    const mockData = [
        {
            label: ""45"",
            shape: ""circle"",
            x: 100,
            y: 150,
            w: 100,
            h: 100,
            r: 0
        },
        {
            label: ""46"",
            shape: ""rect"",
            x: 200,
            y: 170,
            w: 150,
            h: 100,
            r: -30
        },
        {
            label: ""47"",
            shape: ""rect"",
            x: 70,
            y: 200,
            w: 50,
            h: 100,
            r: 15
        },
        {
            label: ""48"",
            shape: ""ellipse"",
            x: 400,
            y: 300,
            w: 250,
            h: 150,
            r: 30
        }
    ];


    function createShapeElement( data ) {
        // Create container group
        let element = new Konva.Group( {
            x: data.x * scale,
            y: data.y * scale,
            draggable: true,
            listening: true,
        } );

        // Create background shape
        let shape;
        switch ( data.shape ) {
            case ""circle"": // fall-through
            case ""ellipse"": // fall-through
            case ""longellipse"":
                shape = new Konva.Ellipse( {
                    x: 0,
                    y: 0,
                    radiusX: data.w * 0.5,
                    radiusY: data.h * 0.5,
                    rotation: data.r,
                    fill: ""gray"",
                    stroke: ""black"",
                    strokeWidth: 4,
                    draggable: false,
                    listening: true
                } );
                break;

            default:
                shape = new Konva.Rect( {
                    x: 0,
                    y: 0,
                    offsetX: data.w * 0.5,
                    offsetY: data.h * 0.5,
                    width: data.w,
                    height: data.h,
                    rotation: data.r,
                    fill: ""gray"",
                    stroke: ""black"",
                    strokeWidth: 4,
                    draggable: false,
                    listening: true
                } );
                break;
        } // End switch

        // Create label
        let label = new Konva.Text( {
            x: data.w * -0.5,
            y: data.h * -0.5,
            width: data.w,
            height: data.h,
            text: data.label,
            fontSize: 24,
            fill: ""black"",
            align: ""center"",
            verticalAlign: ""middle"",
            draggable: false,
            listening: false
        } );

        element.add( shape, label );

        return element;
    }


    // Loop your data and call the creation method for each data item.
    mockData.forEach( itemData => {
        tableLayer.add( createShapeElement( itemData ) );
    } );
",3
